method,dist,queries,epsilon,p_hat,true_p,error
quantum,skew_normal,6144,0.023690611518965198,0.0499917702086168,0.04902311709301115,0.0009686531156056499
quantum,skew_normal,6144,0.02531569358902037,0.04999335305317132,0.04902311709301115,0.0009702359601601665
quantum,skew_normal,6144,0.027052249849275335,0.04999335305317132,0.04902311709301115,0.0009702359601601665
quantum,skew_normal,6144,0.028907926987432653,0.04999335305317132,0.04902311709301115,0.0009702359601601665
quantum,skew_normal,6144,0.030890896223669254,0.04999335305317132,0.04902311709301115,0.0009702359601601665
quantum,skew_normal,6144,0.03300988929148571,0.04999335305317132,0.04902311709301115,0.0009702359601601665
quantum,skew_normal,6144,0.035274236886698944,0.04999335305317132,0.04902311709301115,0.0009702359601601665
quantum,skew_normal,6144,0.03769390975388361,0.04999335305317132,0.04902311709301115,0.0009702359601601665
quantum,skew_normal,6144,0.04027956259118062,0.04999335305317132,0.04902311709301115,0.0009702359601601665
quantum,skew_normal,200,0.043042580966801344,0.040316270095104294,0.04902311709301115,0.008706846997906859
quantum,skew_normal,200,0.04599513145381816,0.040316270095104294,0.04902311709301115,0.008706846997906859
quantum,skew_normal,200,0.04915021520400305,0.040195246341273944,0.04902311709301115,0.008827870751737209
quantum,skew_normal,200,0.05252172519661917,0.040195246341273944,0.04902311709301115,0.008827870751737209
quantum,skew_normal,200,0.05612450741425266,0.040195246341273944,0.04902311709301115,0.008827870751737209
quantum,skew_normal,200,0.05997442621506394,0.040195246341273944,0.04902311709301115,0.008827870751737209
quantum,skew_normal,200,0.06408843418931671,0.040195246341273944,0.04902311709301115,0.008827870751737209
quantum,skew_normal,200,0.0684846468077877,0.040195246341273944,0.04902311709301115,0.008827870751737209
quantum,skew_normal,200,0.07318242219076174,0.040195246341273944,0.04902311709301115,0.008827870751737209
quantum,skew_normal,200,0.07820244634886374,0.040195246341273944,0.04902311709301115,0.008827870751737209
quantum,skew_normal,200,0.0835668242710737,0.040195246341273944,0.04902311709301115,0.008827870751737209
quantum,skew_normal,200,0.08929917726101898,0.040195246341273944,0.04902311709301115,0.008827870751737209
quantum,skew_normal,200,0.09542474695015034,0.040195246341273944,0.04902311709301115,0.008827870751737209
quantum,skew_normal,200,0.10197050644580961,0.04004010754609316,0.04902311709301115,0.00898300954691799
quantum,skew_normal,200,0.10896527910361431,0.04004010754609316,0.04902311709301115,0.00898300954691799
quantum,skew_normal,200,0.1164398654471573,0.04004010754609316,0.04902311709301115,0.00898300954691799
quantum,skew_normal,200,0.12442717879389516,0.04004010754609316,0.04902311709301115,0.00898300954691799
quantum,skew_normal,200,0.13296239018443418,0.04004010754609316,0.04902311709301115,0.00898300954691799
quantum,skew_normal,200,0.14208308325339222,0.04004010754609316,0.04902311709301115,0.00898300954691799
quantum,skew_normal,200,0.15182941972378688,0.04004010754609316,0.04902311709301115,0.00898300954691799
quantum,skew_normal,200,0.16224431625368385,0.04004010754609316,0.04902311709301115,0.00898300954691799
quantum,skew_normal,200,0.17337363341382353,0.04004010754609316,0.04902311709301115,0.00898300954691799
quantum,skew_normal,200,0.18526637762836493,0.04004010754609316,0.04902311709301115,0.00898300954691799
quantum,skew_normal,200,0.19797491696796393,0.039823421472179585,0.04902311709301115,0.009199695620831567
quantum,skew_normal,200,0.21155521174540115,0.039823421472179585,0.04902311709301115,0.009199695620831567
quantum,skew_normal,200,0.2260670609291572,0.039823421472179585,0.04902311709301115,0.009199695620831567
quantum,skew_normal,200,0.24157436545998123,0.039823421472179585,0.04902311709301115,0.009199695620831567
quantum,skew_normal,200,0.2581454096299343,0.039823421472179585,0.04902311709301115,0.009199695620831567
quantum,skew_normal,200,0.2758531617629183,0.039823421472179585,0.04902311709301115,0.009199695620831567
quantum,skew_normal,200,0.2947755955206995,0.039823421472179585,0.04902311709301115,0.009199695620831567
quantum,skew_normal,200,0.31499603324925013,0.039823421472179585,0.04902311709301115,0.009199695620831567
quantum,skew_normal,200,0.33660351287729057,0.039823421472179585,0.04902311709301115,0.009199695620831567
quantum,skew_normal,200,0.35969317998261496,0.039823421472179585,0.04902311709301115,0.009199695620831567
quantum,skew_normal,200,0.38436670675261553,0.039823421472179585,0.04902311709301115,0.009199695620831567
quantum,skew_normal,200,0.4107327396838378,0.03945980566368956,0.04902311709301115,0.00956331142932159
quantum,skew_normal,200,0.43890737799194984,0.03945980566368956,0.04902311709301115,0.00956331142932159
quantum,skew_normal,200,0.46901468483874253,0.03945980566368956,0.04902311709301115,0.00956331142932159
quantum,skew_normal,200,0.49,0.03945980566368956,0.04902311709301115,0.00956331142932159
quantum,student_t,6144,0.01,0.05066247202892902,0.049875586402218085,0.0007868856267109342
quantum,student_t,6144,0.010685960372426112,0.05066247202892902,0.049875586402218085,0.0007868856267109342
quantum,student_t,6144,0.011418974908106116,0.05066247202892902,0.049875586402218085,0.0007868856267109342
quantum,student_t,6144,0.012202271336175009,0.05066247202892902,0.049875586402218085,0.0007868856267109342
quantum,student_t,6144,0.013039298795195711,0.05066403680055477,0.049875586402218085,0.0007884503983366861
quantum,student_t,6144,0.013933743020968493,0.05066403680055477,0.049875586402218085,0.0007884503983366861
quantum,student_t,6144,0.014889542576163815,0.05066403680055477,0.049875586402218085,0.0007884503983366861
quantum,student_t,6144,0.015910906193243795,0.05066403680055477,0.049875586402218085,0.0007884503983366861
quantum,student_t,6144,0.01700233130703923,0.05066403680055477,0.049875586402218085,0.0007884503983366861
quantum,student_t,6144,0.01816862385858811,0.05066403680055477,0.049875586402218085,0.0007884503983366861
quantum,student_t,6144,0.019414919457438815,0.05066403680055477,0.049875586402218085,0.0007884503983366861
quantum,student_t,6144,0.020746705995603576,0.05066403680055477,0.049875586402218085,0.0007884503983366861
quantum,student_t,6144,0.022169847812739497,0.05066403680055477,0.049875586402218085,0.0007884503983366861
quantum,student_t,6144,0.023690611518965198,0.05066403680055477,0.049875586402218085,0.0007884503983366861
quantum,student_t,6144,0.02531569358902037,0.050665879136271755,0.049875586402218085,0.00079029273405367
quantum,student_t,6144,0.027052249849275335,0.050665879136271755,0.049875586402218085,0.00079029273405367
quantum,student_t,6144,0.028907926987432653,0.050665879136271755,0.049875586402218085,0.00079029273405367
quantum,student_t,6144,0.030890896223669254,0.050665879136271755,0.049875586402218085,0.00079029273405367
quantum,student_t,6144,0.03300988929148571,0.050665879136271755,0.049875586402218085,0.00079029273405367
quantum,student_t,6144,0.035274236886698944,0.050665879136271755,0.049875586402218085,0.00079029273405367
quantum,student_t,6144,0.03769390975388361,0.050665879136271755,0.049875586402218085,0.00079029273405367
quantum,student_t,6144,0.04027956259118062,0.050665879136271755,0.049875586402218085,0.00079029273405367
quantum,student_t,200,0.043042580966801344,0.040316270095104294,0.049875586402218085,0.009559316307113791
quantum,student_t,200,0.04599513145381816,0.040316270095104294,0.049875586402218085,0.009559316307113791
quantum,student_t,200,0.04915021520400305,0.040195246341273944,0.049875586402218085,0.009680340060944141
quantum,student_t,200,0.05252172519661917,0.040195246341273944,0.049875586402218085,0.009680340060944141
quantum,student_t,200,0.05612450741425266,0.040195246341273944,0.049875586402218085,0.009680340060944141
quantum,student_t,200,0.05997442621506394,0.040195246341273944,0.049875586402218085,0.009680340060944141
quantum,student_t,200,0.06408843418931671,0.040195246341273944,0.049875586402218085,0.009680340060944141
quantum,student_t,200,0.0684846468077877,0.040195246341273944,0.049875586402218085,0.009680340060944141
quantum,student_t,200,0.07318242219076174,0.040195246341273944,0.049875586402218085,0.009680340060944141
quantum,student_t,200,0.07820244634886374,0.040195246341273944,0.049875586402218085,0.009680340060944141
quantum,student_t,200,0.0835668242710737,0.040195246341273944,0.049875586402218085,0.009680340060944141
quantum,student_t,200,0.08929917726101898,0.040195246341273944,0.049875586402218085,0.009680340060944141
quantum,student_t,200,0.09542474695015034,0.040195246341273944,0.049875586402218085,0.009680340060944141
quantum,student_t,200,0.10197050644580961,0.04004010754609316,0.049875586402218085,0.009835478856124923
quantum,student_t,200,0.10896527910361431,0.04004010754609316,0.049875586402218085,0.009835478856124923
quantum,student_t,200,0.1164398654471573,0.04004010754609316,0.049875586402218085,0.009835478856124923
quantum,student_t,200,0.12442717879389516,0.04004010754609316,0.049875586402218085,0.009835478856124923
quantum,student_t,200,0.13296239018443418,0.04004010754609316,0.049875586402218085,0.009835478856124923
quantum,student_t,200,0.14208308325339222,0.04004010754609316,0.049875586402218085,0.009835478856124923
quantum,student_t,200,0.15182941972378688,0.04004010754609316,0.049875586402218085,0.009835478856124923
quantum,student_t,200,0.16224431625368385,0.04004010754609316,0.049875586402218085,0.009835478856124923
quantum,student_t,200,0.17337363341382353,0.04004010754609316,0.049875586402218085,0.009835478856124923
quantum,student_t,200,0.18526637762836493,0.04004010754609316,0.049875586402218085,0.009835478856124923
quantum,student_t,200,0.19797491696796393,0.039823421472179585,0.049875586402218085,0.0100521649300385
quantum,student_t,200,0.21155521174540115,0.039823421472179585,0.049875586402218085,0.0100521649300385
quantum,student_t,200,0.2260670609291572,0.039823421472179585,0.049875586402218085,0.0100521649300385
quantum,student_t,200,0.24157436545998123,0.039823421472179585,0.049875586402218085,0.0100521649300385
quantum,student_t,200,0.2581454096299343,0.039823421472179585,0.049875586402218085,0.0100521649300385
quantum,student_t,200,0.2758531617629183,0.039823421472179585,0.049875586402218085,0.0100521649300385
quantum,student_t,200,0.2947755955206995,0.039823421472179585,0.049875586402218085,0.0100521649300385
quantum,student_t,200,0.31499603324925013,0.039823421472179585,0.049875586402218085,0.0100521649300385
quantum,student_t,200,0.33660351287729057,0.039823421472179585,0.049875586402218085,0.0100521649300385
quantum,student_t,200,0.35969317998261496,0.039823421472179585,0.049875586402218085,0.0100521649300385
quantum,student_t,200,0.38436670675261553,0.039823421472179585,0.049875586402218085,0.0100521649300385
quantum,student_t,200,0.4107327396838378,0.03945980566368956,0.049875586402218085,0.010415780738528523
quantum,student_t,200,0.43890737799194984,0.03945980566368956,0.049875586402218085,0.010415780738528523
quantum,student_t,200,0.46901468483874253,0.03945980566368956,0.049875586402218085,0.010415780738528523
quantum,student_t,200,0.49,0.03945980566368956,0.049875586402218085,0.010415780738528523
